employee_id,month,active_days,logins,docs_created,docs_opened,docs_edited,searches,emails_filed,mobile_sessions,avg_search_latency_ms
VL-1053,2025-11,13,18,19,186,31,74,56,2,709
VL-1053,2025-12,8,11,12,92,18,36,65,0,526
VL-1053,2026-01,15,21,29,146,51,71,118,0,481
VL-1053,2026-02,15,22,22,137,42,61,100,4,463
VL-1053,2026-03,14,19,33,205,43,73,54,4,1419
VL-1053,2026-04,19,33,23,206,30,96,129,10,550
VL-1053,2026-05,9,15,19,139,26,33,39,1,515
VL-1053,2026-06,14,16,21,172,26,65,68,10,524
VL-1053,2026-07,8,13,16,82,30,55,57,0,428
VL-1053,2026-08,14,17,21,125,25,58,63,4,461
VL-1054,2025-12,1,1,0,8,0,6,7,0,522
VL-1054,2026-01,2,3,4,22,5,6,10,0,552
VL-1054,2026-02,1,1,1,12,1,6,8,0,486
VL-1054,2026-03,1,1,2,13,3,5,6,0,1356
VL-1054,2026-04,1,1,2,12,3,4,4,0,473
VL-1054,2026-05,1,1,1,10,1,6,8,0,446
VL-1054,2026-06,2,3,2,19,2,11,7,0,512
VL-1054,2026-07,3,4,4,34,7,17,12,1,484
VL-1054,2026-08,1,1,1,10,1,6,3,0,436
VL-1055,2024-03,15,19,43,227,63,101,103,3,532
VL-1055,2024-04,9,14,13,102,25,32,30,1,482
VL-1055,2024-05,12,15,24,183,29,69,75,3,472
VL-1055,2024-06,8,13,19,122,24,26,47,2,394
VL-1055,2024-07,13,16,18,116,35,75,44,8,470
VL-1055,2024-08,15,29,26,138,32,103,118,9,421
VL-1055,2024-09,15,27,18,154,30,98,54,5,562
VL-1055,2024-10,12,18,23,165,33,51,71,6,487
VL-1055,2024-11,7,9,10,75,15,37,57,2,522
VL-1055,2024-12,11,18,16,123,19,46,70,7,544
VL-1055,2025-01,14,18,16,132,21,55,71,8,451
VL-1055,2025-02,11,20,26,145,45,41,57,5,589
VL-1055,2025-03,12,23,22,136,42,46,43,1,494
VL-1055,2025-04,16,25,21,141,27,59,55,3,541
VL-1055,2025-05,10,14,18,145,27,50,54,4,486
VL-1055,2025-06,17,20,39,232,68,117,126,7,455
VL-1055,2025-07,13,24,27,169,53,39,109,10,552
VL-1055,2025-08,9,14,14,96,22,62,29,1,410
VL-1055,2025-09,13,18,32,173,43,52,109,8,490
VL-1055,2025-10,18,26,26,232,42,63,111,0,527
VL-1055,2025-11,11,14,19,108,31,38,36,2,646
VL-1055,2025-12,9,14,14,108,25,31,75,4,535
VL-1055,2026-01,11,21,23,140,38,72,67,2,439
VL-1055,2026-02,16,26,31,175,45,69,65,6,454
VL-1055,2026-03,17,26,34,244,53,112,140,12,1431
VL-1055,2026-04,13,24,26,134,46,65,84,9,543
VL-1055,2026-05,18,35,31,232,58,65,145,5,535
VL-1055,2026-06,16,27,31,229,55,68,79,8,435
VL-1055,2026-07,8,13,12,105,16,45,47,4,463
VL-1055,2026-08,8,15,16,79,21,35,49,1,488
VL-1056,2024-03,12,18,19,163,25,41,81,8,454
VL-1056,2024-04,11,20,17,110,28,40,41,2,586
VL-1056,2024-05,10,17,16,89,26,67,44,5,458
VL-1056,2024-06,13,21,25,136,49,39,90,0,483
VL-1056,2024-07,12,17,22,161,37,41,44,2,460
VL-1056,2024-08,15,20,36,178,52,76,66,1,520
VL-1056,2024-09,13,24,31,150,60,51,113,3,414
VL-1056,2024-10,17,23,34,181,53,116,92,0,503
VL-1056,2024-11,16,27,32,188,42,105,85,9,464
VL-1056,2024-12,9,17,21,136,26,55,72,6,561
VL-1056,2025-01,13,17,22,130,41,50,104,7,498
VL-1056,2025-02,8,14,22,108,41,51,51,3,426
VL-1056,2025-03,11,21,17,143,21,58,34,2,490
VL-1056,2025-04,19,37,43,263,72,74,63,5,396
VL-1056,2025-05,8,15,10,113,12,36,27,6,469
VL-1056,2025-06,12,18,32,160,59,82,54,7,485
VL-1056,2025-07,13,24,28,157,46,72,92,6,447
VL-1056,2025-08,11,18,22,146,43,33,38,3,470
VL-1056,2025-09,12,21,13,122,16,82,62,0,501
VL-1056,2025-10,16,27,44,247,82,55,78,7,470
VL-1056,2025-11,14,24,19,130,28,78,49,8,647
VL-1056,2025-12,10,13,26,145,31,37,66,4,462
VL-1056,2026-01,18,25,26,269,40,107,151,6,483
VL-1056,2026-02,16,21,41,246,80,69,49,8,504
VL-1056,2026-03,12,15,17,130,22,81,41,3,1481
VL-1056,2026-04,10,16,10,100,19,37,63,7,488
VL-1056,2026-05,14,24,26,183,45,54,76,6,481
VL-1056,2026-06,9,17,10,90,19,41,56,4,474
VL-1056,2026-07,12,15,13,125,22,57,71,4,547
VL-1056,2026-08,12,23,35,184,55,76,50,3,489
VL-1057,2024-03,11,18,23,116,36,59,81,2,499
VL-1057,2024-04,16,30,30,202,38,87,83,3,455
VL-1057,2024-05,13,22,30,184,42,86,68,5,513
VL-1057,2024-06,18,33,31,201,58,123,68,11,531
VL-1057,2024-07,9,17,21,114,41,36,60,3,447
VL-1057,2024-08,14,24,30,193,45,72,114,5,531
VL-1057,2024-09,14,24,18,119,22,42,79,4,467
VL-1057,2024-10,13,16,16,157,23,80,70,5,441
VL-1057,2024-11,13,21,36,180,49,39,115,5,509
VL-1057,2024-12,11,18,11,96,21,73,90,0,505
VL-1057,2025-01,15,19,29,139,55,71,85,11,486
VL-1057,2025-02,12,23,25,139,49,69,39,4,481
VL-1057,2025-03,9,12,21,110,34,31,45,3,590
VL-1057,2025-04,12,23,15,117,25,82,57,4,475
VL-1057,2025-05,15,19,23,162,38,51,126,5,501
VL-1057,2025-06,10,12,20,103,31,60,37,3,538
VL-1057,2025-07,17,21,35,190,64,72,73,5,475
VL-1057,2025-08,10,13,14,85,21,50,60,3,500
VL-1057,2025-09,15,21,23,167,27,83,126,5,472
VL-1057,2025-10,13,16,22,201,31,84,113,9,510
VL-1057,2025-11,7,8,10,103,18,39,41,2,640
VL-1057,2025-12,7,13,10,60,19,48,32,3,542
VL-1057,2026-01,16,21,12,138,15,100,127,9,525
VL-1057,2026-02,12,19,37,182,70,37,61,8,415
VL-1057,2026-03,11,13,20,109,35,60,87,3,1423
VL-1057,2026-04,14,24,28,174,33,79,115,1,410
VL-1057,2026-05,16,25,24,235,34,99,50,0,512
VL-1057,2026-06,12,14,12,122,14,72,37,6,444
VL-1057,2026-07,12,17,19,107,32,36,94,6,412
VL-1057,2026-08,13,16,18,126,23,50,40,3,423
VL-1058,2024-11,8,15,10,88,13,35,66,2,424
VL-1058,2024-12,7,8,10,68,17,35,49,2,460
VL-1058,2025-01,9,14,13,75,16,45,29,1,523
VL-1058,2025-02,7,12,17,91,20,29,37,1,419
VL-1058,2025-03,7,12,9,89,10,29,53,4,502
VL-1058,2025-04,6,11,7,75,13,35,48,1,448
VL-1058,2025-05,10,17,15,137,23,36,38,7,459
VL-1058,2025-06,6,11,7,53,11,30,35,4,491
VL-1058,2025-07,6,11,6,57,7,29,43,0,479
VL-1058,2025-08,11,18,33,163,55,35,84,5,526
VL-1058,2025-09,6,7,7,58,11,33,31,2,410
VL-1058,2025-10,5,9,7,51,13,34,37,2,546
VL-1058,2025-11,8,15,19,100,30,26,24,2,575
VL-1058,2025-12,6,9,13,73,18,27,31,3,619
VL-1058,2026-01,10,13,25,155,45,31,40,5,460
VL-1058,2026-02,8,12,14,88,25,47,57,2,432
VL-1058,2026-03,5,7,8,65,15,25,19,1,1341
VL-1058,2026-04,5,9,5,48,6,31,33,1,519
VL-1058,2026-05,8,10,9,79,13,45,42,2,600
VL-1058,2026-06,6,9,16,91,20,25,19,2,519
VL-1058,2026-07,5,7,9,60,11,27,19,2,469
VL-1058,2026-08,6,11,13,68,20,23,27,3,409
VL-1059,2026-01,7,12,12,106,17,47,38,4,424
VL-1059,2026-02,7,11,9,79,13,43,43,0,444
VL-1059,2026-03,8,15,9,71,12,29,33,1,1459
VL-1059,2026-04,6,9,10,66,14,25,53,2,404
VL-1059,2026-05,9,15,12,87,21,28,40,5,397
VL-1059,2026-06,11,19,12,101,20,58,87,3,514
VL-1059,2026-07,10,12,19,126,25,67,34,7,531
VL-1059,2026-08,8,11,10,78,14,35,60,1,379
VL-1060,2024-03,11,19,21,106,33,35,38,7,539
VL-1060,2024-04,8,15,11,94,16,25,64,5,503
VL-1060,2024-05,18,30,29,265,52,113,135,4,501
VL-1060,2024-06,16,23,19,138,37,72,138,6,475
VL-1060,2024-07,16,19,26,137,43,62,101,5,458
VL-1060,2024-08,11,17,14,98,21,47,60,8,495
VL-1060,2024-09,8,14,11,84,14,48,56,1,483
VL-1060,2024-10,10,13,15,131,27,52,76,3,403
VL-1060,2024-11,14,21,26,190,44,71,88,7,470
VL-1060,2024-12,7,13,13,101,22,41,27,0,533
VL-1060,2025-01,19,29,42,275,55,105,63,0,394
VL-1060,2025-02,11,20,20,137,32,73,38,8,442
VL-1060,2025-03,10,18,18,151,30,44,75,2,479
VL-1060,2025-04,13,18,17,112,21,71,70,4,488
VL-1060,2025-05,12,14,18,154,22,71,68,3,533
VL-1060,2025-06,19,27,16,179,22,70,72,4,461
VL-1060,2025-07,10,15,19,104,33,30,66,7,491
VL-1060,2025-08,9,11,11,90,18,34,44,5,506
VL-1060,2025-09,16,23,33,188,62,111,81,3,477
VL-1060,2025-10,13,21,14,160,27,50,62,4,466
VL-1060,2025-11,10,16,19,111,23,30,31,5,623
VL-1060,2025-12,10,12,10,90,19,41,79,7,482
VL-1060,2026-01,16,26,24,172,37,96,105,9,475
VL-1060,2026-02,15,27,34,209,42,101,71,8,482
VL-1060,2026-03,12,19,12,108,21,40,87,2,1444
VL-1060,2026-04,14,20,17,158,26,94,89,7,499
VL-1060,2026-05,15,24,17,144,33,67,81,0,508
VL-1060,2026-06,15,25,32,210,62,61,71,11,505
VL-1060,2026-07,11,18,27,154,36,34,56,7,448
VL-1060,2026-08,13,24,17,176,30,59,83,5,446
VL-1061,2024-03,15,23,31,193,38,73,109,6,399
VL-1061,2024-04,20,37,32,191,44,119,115,11,449
VL-1061,2024-05,19,28,30,278,59,109,136,4,477
VL-1061,2024-06,9,14,18,116,35,42,76,2,506
VL-1061,2024-07,16,28,24,190,46,105,54,12,460
VL-1061,2024-08,9,14,10,100,16,34,64,5,396
VL-1061,2024-09,11,15,18,139,29,42,37,4,512
VL-1061,2024-10,10,14,18,100,35,36,41,1,492
VL-1061,2024-11,16,22,36,210,47,70,99,12,487
VL-1061,2024-12,6,11,8,70,9,30,22,1,459
VL-1061,2025-01,18,30,45,238,74,102,128,7,410
VL-1061,2025-02,8,10,7,75,13,38,61,2,506
VL-1061,2025-03,7,9,12,99,17,26,55,0,533
VL-1061,2025-04,13,16,25,172,49,69,93,9,562
VL-1061,2025-05,13,19,23,130,32,43,61,4,406
VL-1061,2025-06,13,19,17,173,22,79,39,4,492
VL-1061,2025-07,14,24,40,200,57,79,119,11,484
VL-1061,2025-08,15,25,17,181,21,80,85,8,481
VL-1061,2025-09,7,12,10,62,12,23,49,3,446
VL-1061,2025-10,12,15,15,135,19,54,49,1,432
VL-1061,2025-11,12,19,23,118,32,64,36,5,586
VL-1061,2025-12,6,10,11,93,20,32,20,3,467
VL-1061,2026-01,15,28,25,176,35,99,92,7,415
VL-1061,2026-02,10,18,10,87,19,39,31,2,469
VL-1061,2026-03,15,18,22,188,38,88,123,7,1329
VL-1061,2026-04,14,21,18,184,33,60,96,1,490
VL-1061,2026-05,12,15,28,157,48,56,92,8,421
VL-1061,2026-06,13,23,16,116,25,61,56,4,393
VL-1061,2026-07,17,23,18,177,27,98,132,12,533
VL-1061,2026-08,11,19,22,122,32,61,73,0,435
VL-1062,2024-03,1,1,1,11,1,3,7,0,454
VL-1062,2024-04,2,2,2,18,3,12,7,0,470
VL-1062,2024-05,2,3,3,25,5,8,15,0,533
VL-1062,2024-06,3,3,6,40,10,13,18,1,493
VL-1062,2024-07,1,1,1,12,1,6,7,0,509
VL-1062,2024-08,1,1,1,14,1,3,4,0,466
VL-1062,2024-09,1,1,1,12,1,5,4,0,506
VL-1062,2024-10,2,3,4,25,4,10,13,1,566
VL-1062,2024-11,4,6,8,47,10,19,25,1,588
VL-1062,2024-12,0,0,0,0,0,0,0,0,
VL-1062,2025-01,2,3,4,27,6,13,6,1,399
VL-1062,2025-02,3,5,3,28,5,17,22,1,454
VL-1062,2025-03,2,2,3,17,4,9,10,0,493
VL-1062,2025-04,2,2,2,17,2,9,15,0,527
VL-1062,2025-05,1,1,1,10,1,4,3,0,442
VL-1062,2025-06,1,1,2,13,2,4,6,0,528
VL-1062,2025-07,2,3,5,27,8,10,8,0,447
VL-1062,2025-08,3,4,4,46,4,14,17,1,538
VL-1062,2025-09,2,3,2,17,3,12,16,0,581
VL-1062,2025-10,1,1,1,14,1,3,7,0,514
VL-1062,2025-11,1,1,1,10,1,3,3,0,561
VL-1062,2025-12,1,1,1,12,1,5,8,0,564
VL-1062,2026-01,2,3,3,23,4,11,11,0,576
VL-1062,2026-02,2,3,3,24,4,9,12,0,540
VL-1062,2026-03,1,1,1,13,1,3,3,0,1388
VL-1062,2026-04,1,1,2,15,3,4,3,0,489
VL-1062,2026-05,2,2,3,21,5,13,17,0,544
VL-1062,2026-06,4,5,7,44,10,16,29,2,578
VL-1062,2026-07,3,5,5,36,9,11,12,2,462
VL-1062,2026-08,4,7,6,34,9,25,35,2,494
VL-1063,2024-03,15,19,25,143,40,50,86,7,591
VL-1063,2024-04,17,27,24,161,46,51,53,12,510
VL-1063,2024-05,13,20,24,121,31,43,54,4,474
VL-1063,2024-06,17,25,28,151,53,56,91,7,501
VL-1063,2024-07,16,31,33,184,44,60,102,12,465
VL-1063,2024-08,11,20,8,93,11,44,92,2,471
VL-1063,2024-09,11,16,18,164,34,48,54,1,431
VL-1063,2024-10,11,13,32,171,53,54,89,3,501
VL-1063,2024-11,14,24,21,168,26,48,97,5,353
VL-1063,2024-12,7,9,16,85,21,45,28,3,519
VL-1063,2025-01,11,18,18,145,23,61,92,0,456
VL-1063,2025-02,12,23,26,164,38,69,77,0,463
VL-1063,2025-03,13,22,15,131,26,74,98,6,445
VL-1063,2025-04,16,22,29,248,37,66,88,11,414
VL-1063,2025-05,11,17,18,133,31,74,76,7,471
VL-1063,2025-06,11,19,15,130,21,63,45,5,408
VL-1063,2025-07,10,12,26,148,31,35,41,4,529
VL-1063,2025-08,12,18,17,173,25,71,59,6,475
VL-1063,2025-09,10,16,14,149,23,58,85,0,450
VL-1063,2025-10,12,15,15,174,20,62,53,4,419
VL-1063,2025-11,17,21,28,198,41,84,68,8,648
VL-1063,2025-12,6,7,7,52,12,25,46,1,450
VL-1063,2026-01,7,8,9,74,15,39,37,0,447
VL-1063,2026-02,11,20,13,112,25,35,96,2,507
VL-1063,2026-03,11,18,14,123,17,76,60,2,1401
VL-1063,2026-04,12,16,36,175,69,37,77,2,450
VL-1063,2026-05,11,21,22,127,37,56,67,3,514
VL-1063,2026-06,12,21,15,162,25,76,64,0,509
VL-1063,2026-07,11,14,17,100,21,64,92,6,611
VL-1063,2026-08,16,24,24,247,37,77,107,9,559
VL-1064,2025-09,5,7,10,69,16,31,35,1,468
VL-1064,2025-10,9,12,16,132,19,40,33,2,462
VL-1064,2025-11,6,9,14,76,19,24,20,3,677
VL-1064,2025-12,5,8,7,59,11,32,28,1,530
VL-1064,2026-01,7,12,9,62,12,32,56,0,464
VL-1064,2026-02,8,11,23,114,40,42,49,4,504
VL-1064,2026-03,7,13,16,100,22,29,43,4,1387
VL-1064,2026-04,7,13,15,104,28,31,57,5,521
VL-1064,2026-05,10,17,10,113,18,66,60,0,505
VL-1064,2026-06,3,4,5,41,8,14,11,0,497
VL-1064,2026-07,5,7,12,64,16,24,17,1,437
VL-1064,2026-08,8,14,13,104,15,46,52,3,387
VL-1065,2026-02,1,1,1,11,1,4,7,0,454
VL-1065,2026-03,1,1,1,12,1,5,3,0,1378
VL-1065,2026-04,1,1,1,11,1,6,4,0,448
VL-1065,2026-05,2,3,4,26,7,10,13,0,516
VL-1065,2026-06,1,1,1,14,1,3,8,0,512
VL-1065,2026-07,2,3,4,20,5,10,14,0,499
VL-1065,2026-08,1,1,2,13,2,4,6,0,491
VL-1136,2024-03,20,33,120,418,226,147,265,2,476
VL-1136,2024-04,19,34,72,469,105,137,206,1,509
VL-1136,2024-05,20,24,122,530,158,183,270,2,469
VL-1136,2024-06,22,27,188,556,312,179,221,2,456
VL-1136,2024-07,22,31,88,392,151,204,209,9,423
VL-1136,2024-08,22,39,214,625,379,121,224,7,431
VL-1136,2024-09,22,39,156,646,202,238,118,1,503
VL-1136,2024-10,20,26,117,625,218,204,243,5,475
VL-1136,2024-11,13,24,119,351,211,89,189,3,510
VL-1136,2024-12,5,7,34,133,54,49,35,0,471
VL-1136,2025-01,17,30,99,326,135,124,166,5,469
VL-1136,2025-02,19,35,191,596,348,231,244,2,442
VL-1136,2025-03,17,31,105,400,162,147,186,1,454
VL-1136,2025-04,14,17,121,399,228,100,132,4,477
VL-1136,2025-05,21,28,83,416,139,226,226,1,462
VL-1136,2025-06,22,36,110,691,216,208,325,5,425
VL-1136,2025-07,17,27,109,542,212,140,147,2,448
VL-1136,2025-08,22,41,137,669,168,138,308,7,512
VL-1136,2025-09,22,38,129,711,162,198,318,6,486
VL-1136,2025-10,19,37,90,397,163,152,240,1,462
VL-1136,2025-11,18,26,136,473,264,130,216,6,609
VL-1136,2025-12,18,23,73,326,94,148,193,5,429
VL-1136,2026-01,18,31,146,515,244,176,157,0,547
VL-1136,2026-02,19,28,94,611,146,226,232,7,460
VL-1136,2026-03,22,29,143,514,196,177,220,1,1371
VL-1136,2026-04,22,31,126,600,219,240,235,5,448
VL-1136,2026-05,18,28,174,508,250,207,181,5,486
VL-1136,2026-06,13,25,85,395,167,104,187,3,545
VL-1136,2026-07,21,29,114,449,145,217,282,4,515
VL-1136,2026-08,20,33,163,475,325,212,145,4,486
VL-1137,2025-12,10,13,50,320,94,119,61,3,493
VL-1137,2026-01,7,10,38,133,70,52,90,3,435
VL-1137,2026-02,15,21,54,324,85,163,210,1,453
VL-1137,2026-03,11,18,119,345,185,110,145,2,1340
VL-1137,2026-04,12,21,45,305,54,118,122,0,514
VL-1137,2026-05,12,16,60,326,104,126,61,4,495
VL-1137,2026-06,12,15,68,265,118,80,64,5,384
VL-1137,2026-07,13,23,104,392,199,155,66,4,547
VL-1137,2026-08,11,14,43,216,60,98,156,1,479
VL-1138,2026-04,12,16,106,384,192,114,106,0,494
VL-1138,2026-05,16,31,171,496,321,105,230,3,481
VL-1138,2026-06,12,21,80,331,117,125,71,1,517
VL-1138,2026-07,15,21,105,316,167,181,167,0,454
VL-1138,2026-08,8,11,28,148,46,49,76,3,481
VL-1139,2024-03,18,26,71,468,90,192,110,3,461
VL-1139,2024-04,22,36,153,473,295,160,112,5,436
VL-1139,2024-05,16,23,109,484,153,144,117,5,419
VL-1139,2024-06,15,22,74,318,147,141,221,0,482
VL-1139,2024-07,15,25,120,465,144,85,160,1,515
VL-1139,2024-08,15,27,75,452,102,119,203,1,481
VL-1139,2024-09,22,30,133,397,181,228,134,4,431
VL-1139,2024-10,17,28,50,320,67,129,90,0,433
VL-1139,2024-11,22,27,149,494,263,168,188,2,509
VL-1139,2024-12,12,19,108,323,158,146,113,2,477
VL-1139,2025-01,17,23,92,512,150,156,159,5,393
VL-1139,2025-02,17,32,89,378,139,201,212,6,537
VL-1139,2025-03,20,31,69,389,83,245,233,2,449
VL-1139,2025-04,22,38,155,648,195,216,262,2,497
VL-1139,2025-05,16,27,78,344,148,190,207,3,460
VL-1139,2025-06,22,29,155,573,272,125,298,1,403
VL-1139,2025-07,18,29,93,381,135,123,181,1,518
VL-1139,2025-08,18,26,128,433,243,153,209,7,524
VL-1139,2025-09,14,18,54,357,86,125,207,6,463
VL-1139,2025-10,22,36,195,683,305,254,128,8,476
VL-1139,2025-11,19,23,147,434,244,140,158,7,619
VL-1139,2025-12,11,15,53,318,75,124,155,2,486
VL-1139,2026-01,16,19,105,441,179,172,95,7,520
VL-1139,2026-02,18,27,142,449,241,139,107,5,421
VL-1139,2026-03,21,35,135,528,264,235,303,6,1326
VL-1139,2026-04,17,32,107,379,177,173,119,1,461
VL-1139,2026-05,22,39,163,699,236,276,326,10,560
VL-1139,2026-06,22,41,116,439,194,186,286,7,479
VL-1139,2026-07,17,27,103,455,140,191,170,1,481
VL-1139,2026-08,18,23,108,512,172,119,149,2,502
VL-1140,2024-03,13,22,55,299,69,80,70,3,499
VL-1140,2024-04,22,38,129,495,163,129,192,7,477
VL-1140,2024-05,18,34,64,386,110,144,156,4,518
VL-1140,2024-06,10,12,67,227,120,59,103,1,508
VL-1140,2024-07,16,27,142,447,206,167,181,4,488
VL-1140,2024-08,9,12,48,270,83,80,79,4,498
VL-1140,2024-09,12,21,84,383,128,89,80,1,501
VL-1140,2024-10,17,23,98,423,161,197,126,2,458
VL-1140,2024-11,17,31,160,524,277,117,182,0,531
VL-1140,2024-12,15,23,92,324,151,119,170,1,450
VL-1140,2025-01,17,27,119,448,153,139,147,4,482
VL-1140,2025-02,19,32,168,506,239,183,213,0,512
VL-1140,2025-03,21,25,99,482,166,199,274,1,468
VL-1140,2025-04,15,27,122,405,224,185,101,1,447
VL-1140,2025-05,18,35,76,331,150,149,156,4,352
VL-1140,2025-06,18,32,158,477,291,207,263,3,446
VL-1140,2025-07,15,24,125,384,203,184,184,5,397
VL-1140,2025-08,13,24,47,253,89,119,181,2,504
VL-1140,2025-09,22,36,172,510,303,273,161,9,534
VL-1140,2025-10,11,17,37,216,57,105,110,2,438
VL-1140,2025-11,17,24,67,326,121,211,195,0,647
VL-1140,2025-12,16,24,112,440,152,158,153,6,501
VL-1140,2026-01,15,22,95,282,169,108,143,5,529
VL-1140,2026-02,22,27,185,597,329,214,232,9,514
VL-1140,2026-03,22,40,132,437,255,201,201,1,1419
VL-1140,2026-04,17,25,86,383,118,106,165,3,426
VL-1140,2026-05,18,33,90,382,171,213,251,5,443
VL-1140,2026-06,22,42,129,681,174,175,250,2,514
VL-1140,2026-07,20,29,92,415,175,136,181,1,415
VL-1140,2026-08,16,29,145,452,212,177,224,6,493
VL-1141,2024-03,2,2,8,45,14,14,18,0,544
VL-1141,2024-04,3,3,17,69,33,23,33,0,500
VL-1141,2024-05,3,4,19,59,26,25,25,1,506
VL-1141,2024-06,4,6,23,112,40,35,44,0,509
VL-1141,2024-07,4,6,31,95,40,29,26,1,487
VL-1141,2024-08,3,4,27,91,39,37,15,0,491
VL-1141,2024-09,4,7,19,84,32,28,21,1,513
VL-1141,2024-10,4,4,17,106,26,22,24,1,511
VL-1141,2024-11,3,4,12,74,14,21,32,0,450
VL-1141,2024-12,2,2,18,63,30,12,10,0,463
VL-1141,2025-01,4,7,13,89,25,33,46,1,477
VL-1141,2025-02,2,2,12,47,18,18,23,0,552
VL-1141,2025-03,3,4,17,63,32,16,33,1,464
VL-1141,2025-04,3,5,18,54,30,21,16,0,494
VL-1141,2025-05,2,3,12,59,22,17,14,0,528
VL-1141,2025-06,4,5,41,121,51,23,50,1,524
VL-1141,2025-07,3,5,22,91,30,28,25,1,488
VL-1141,2025-08,1,1,4,22,6,7,13,0,498
VL-1141,2025-09,2,3,14,64,25,11,17,0,446
VL-1141,2025-10,3,3,19,89,25,21,22,0,516
VL-1141,2025-11,3,4,14,62,17,34,27,0,633
VL-1141,2025-12,2,3,10,45,16,21,19,0,459
VL-1141,2026-01,3,4,21,67,28,22,33,0,542
VL-1141,2026-02,2,2,14,58,24,14,26,0,476
VL-1141,2026-03,3,3,23,96,41,34,41,0,1348
VL-1141,2026-04,3,4,9,59,14,27,28,1,440
VL-1141,2026-05,2,2,11,46,15,11,21,0,475
VL-1141,2026-06,3,3,16,72,30,20,43,0,519
VL-1141,2026-07,4,5,36,117,64,26,40,1,480
VL-1141,2026-08,2,3,5,35,9,23,27,0,431
VL-1142,2024-03,21,29,134,571,164,168,188,3,465
VL-1142,2024-04,20,37,93,599,126,142,173,7,418
VL-1142,2024-05,19,23,80,364,158,104,138,3,474
VL-1142,2024-06,18,31,125,573,248,156,214,6,459
VL-1142,2024-07,15,18,58,386,94,94,113,4,373
VL-1142,2024-08,21,40,138,610,266,211,266,3,483
VL-1142,2024-09,19,30,154,585,276,197,169,8,551
VL-1142,2024-10,22,39,117,485,215,209,142,9,458
VL-1142,2024-11,19,33,68,345,127,133,225,6,465
VL-1142,2024-12,8,12,84,244,150,50,105,0,408
VL-1142,2025-01,21,27,93,574,153,164,301,0,451
VL-1142,2025-02,15,24,93,403,135,148,102,3,408
VL-1142,2025-03,22,42,119,461,162,186,195,6,489
VL-1142,2025-04,13,25,66,282,114,107,75,1,420
VL-1142,2025-05,21,25,117,510,190,118,235,1,512
VL-1142,2025-06,14,24,120,380,199,114,177,2,387
VL-1142,2025-07,20,30,106,394,182,217,142,9,477
VL-1142,2025-08,17,33,56,355,102,132,86,7,488
VL-1142,2025-09,18,32,99,355,188,200,164,6,559
VL-1142,2025-10,22,33,157,600,267,227,247,7,483
VL-1142,2025-11,13,20,65,246,80,117,194,2,559
VL-1142,2025-12,13,20,85,259,104,129,141,5,434
VL-1142,2026-01,13,17,62,227,96,84,162,3,389
VL-1142,2026-02,20,26,194,576,327,132,125,2,504
VL-1142,2026-03,19,33,72,385,121,214,218,2,1440
VL-1142,2026-04,20,26,92,576,165,188,237,2,492
VL-1142,2026-05,22,30,142,430,209,224,230,0,441
VL-1142,2026-06,18,21,78,324,97,218,226,1,427
VL-1142,2026-07,20,26,133,467,258,216,262,8,473
VL-1142,2026-08,15,26,89,316,123,96,142,4,481
VL-1143,2025-07,14,19,70,270,127,90,93,1,458
VL-1143,2025-08,11,16,70,218,136,133,125,2,516
VL-1143,2025-09,11,14,49,197,91,114,112,2,502
VL-1143,2025-10,8,12,78,247,129,88,73,3,513
VL-1143,2025-11,9,11,66,226,114,60,82,0,713
VL-1143,2025-12,9,12,63,280,111,67,105,0,506
VL-1143,2026-01,12,15,71,289,123,105,157,5,431
VL-1143,2026-02,14,22,110,411,141,158,204,6,443
VL-1143,2026-03,13,20,61,283,118,129,190,2,1395
VL-1143,2026-04,12,17,102,374,133,92,99,4,579
VL-1143,2026-05,14,18,74,269,134,127,109,3,422
VL-1143,2026-06,12,16,91,359,158,77,118,2,499
VL-1143,2026-07,13,23,90,293,138,153,178,5,381
VL-1143,2026-08,12,17,60,262,87,112,141,3,463
VL-1144,2024-03,22,34,150,708,183,235,120,0,455
VL-1144,2024-04,19,26,136,408,256,108,159,1,449
VL-1144,2024-05,17,24,120,540,178,131,241,2,466
VL-1144,2024-06,18,22,136,404,168,156,165,0,492
VL-1144,2024-07,22,42,167,568,294,269,317,4,474
VL-1144,2024-08,13,17,87,257,153,131,68,5,449
VL-1144,2024-09,20,31,91,467,178,168,106,1,474
VL-1144,2024-10,17,29,102,530,130,193,143,5,435
VL-1144,2024-11,16,26,59,371,99,122,175,6,376
VL-1144,2024-12,13,20,61,279,116,161,164,5,513
VL-1144,2025-01,22,42,138,577,271,133,140,5,543
VL-1144,2025-02,21,30,78,421,142,145,231,3,434
VL-1144,2025-03,22,37,121,514,164,259,196,2,499
VL-1144,2025-04,22,30,157,643,260,230,304,7,483
VL-1144,2025-05,22,40,88,522,109,237,185,2,539
VL-1144,2025-06,21,32,174,603,261,214,284,3,485
VL-1144,2025-07,20,37,182,535,330,139,108,6,538
VL-1144,2025-08,22,38,108,557,141,157,192,5,445
VL-1144,2025-09,16,25,73,397,145,135,93,0,401
VL-1144,2025-10,22,28,112,469,203,239,197,2,422
VL-1144,2025-11,22,32,103,534,145,245,207,8,599
VL-1144,2025-12,15,24,50,316,89,159,204,6,455
VL-1144,2026-01,22,40,101,415,141,215,116,8,435
VL-1144,2026-02,22,28,107,686,143,231,267,5,555
